	マンション名	住所	立地1	立地2	立地3	築年数	建物高さ	階	賃料	管理費	敷/礼/保証/敷引,償却	間取り	専有面積	URL
10131	コーポ谷口	東京都台東区台東３	東京メトロ日比谷線/仲御徒町駅 歩3分	ＪＲ山手線/御徒町駅 歩6分	東京メトロ銀座線/末広町駅 歩12分			10階	15.8万円	-	31.6万円/15.8万円/-/-	1DK	30.1m	https://suumo.jp/chintai/jnc_000041275211/?bc=100124946266
10132	ＪＲ山手線 秋葉原駅 14階建 築5年	東京都台東区上野５	ＪＲ山手線/秋葉原駅 歩10分	ＪＲ山手線/御徒町駅 歩5分	東京メトロ日比谷線/仲御徒町駅 歩2分			7階	15.5万円	-	31万円/15.5万円/-/-	1DK	31.32m	https://suumo.jp/chintai/jnc_000027352191/?bc=100121116491
10133	都営大江戸線 新御徒町駅 6階建 築42年	東京都台東区三筋２	都営大江戸線/新御徒町駅 歩4分	都営浅草線/蔵前駅 歩9分	ＪＲ山手線/御徒町駅 歩14分			5階	9.1万円	7000円	9.1万円/9.1万円/-/-	1K	24.06m	https://suumo.jp/chintai/jnc_000040788236/?bc=100124505066
10134	メインテイン島崎	東京都台東区三筋２	都営大江戸線/新御徒町駅 歩4分	都営浅草線/蔵前駅 歩9分	ＪＲ山手線/御徒町駅 歩14分			5階	9.1万円	7000円	9.1万円/9.1万円/-/-	1K	24.06m	https://suumo.jp/chintai/jnc_000040825563/?bc=100123278165
10135	ＪＲ総武線快速 馬喰町駅 8階建 新築	東京都千代田区東神田１	ＪＲ総武線快速/馬喰町駅 歩3分	東京メトロ日比谷線/小伝馬町駅 歩5分	ＪＲ山手線/神田駅 歩13分			6階	17.5万円	-	35万円/17.5万円/-/-	1LDK	43.1m	https://suumo.jp/chintai/jnc_000040501518/?bc=100122104827
10136	ＪＲ総武線快速 馬喰町駅 8階建 新築	東京都千代田区東神田１	ＪＲ総武線快速/馬喰町駅 歩3分	東京メトロ日比谷線/小伝馬町駅 歩5分	ＪＲ山手線/神田駅 歩13分			6階	17.5万円	-	35万円/17.5万円/-/-	1LDK	43.1m	https://suumo.jp/chintai/jnc_000040501518/?bc=100122104827
10137	ＪＲ山手線 神田駅 11階建 築14年	東京都千代田区岩本町１	ＪＲ山手線/神田駅 歩6分	ＪＲ総武線快速/新日本橋駅 歩4分	東京メトロ日比谷線/小伝馬町駅 歩4分			5階	20万円	-	20万円/20万円/-/-	1LDK	48.4m	https://suumo.jp/chintai/jnc_000040956614/?bc=100123779431
10138	ＪＲ山手線 神田駅 11階建 築14年	東京都千代田区岩本町１	ＪＲ山手線/神田駅 歩6分	ＪＲ総武線快速/新日本橋駅 歩4分	東京メトロ日比谷線/小伝馬町駅 歩4分			6階	9万円	7000円	9万円/-/-/-	1K	23.92m	https://suumo.jp/chintai/jnc_000040956614/?bc=100123779431
10139	セレニティー神田	東京都千代田区鍛冶町２	ＪＲ山手線/神田駅 歩2分	ＪＲ中央線/御茶ノ水駅 歩12分	ＪＲ総武線/秋葉原駅 歩10分			9階	9.2万円	7000円	9.2万円/-/-/-	1K	23.92m	https://suumo.jp/chintai/jnc_000041104384/?bc=100124460173
10140	セレニティー神田	東京都千代田区鍛冶町２	ＪＲ山手線/神田駅 歩2分	ＪＲ中央線/御茶ノ水駅 歩12分	ＪＲ総武線/秋葉原駅 歩10分			3階	9.4万円	6000円	9.4万円/9.4万円/-/-	1K	26.98m	https://suumo.jp/chintai/jnc_000041104384/?bc=100124460173
10141	ＪＲ山手線 神田駅 10階建 築3年	東京都千代田区鍛冶町２	ＪＲ山手線/神田駅 歩2分	ＪＲ総武線/秋葉原駅 歩10分	都営新宿線/岩本町駅 歩7分			4階	9.5万円	6000円	9.5万円/9.5万円/-/-	1K	26.98m	https://suumo.jp/chintai/jnc_000041098743/?bc=100124441091
10142	パディホームズ一口坂	東京都千代田区九段南３	都営新宿線/市ヶ谷駅 歩3分	東京メトロ有楽町線/麹町駅 歩15分	東京メトロ半蔵門線/半蔵門駅 歩12分			4階	8.4万円	-	8.4万円/8.4万円/-/-	1K	25.95m	https://suumo.jp/chintai/jnc_000040961399/?bc=100123873775
10143	パディホームズ一口坂	東京都千代田区九段南３	都営新宿線/市ヶ谷駅 歩3分	東京メトロ有楽町線/麹町駅 歩15分	東京メトロ半蔵門線/半蔵門駅 歩12分			4階	8.4万円	-	8.4万円/8.4万円/-/-	1K	25.92m	https://suumo.jp/chintai/jnc_000040961399/?bc=100123873775
10144	東京メトロ半蔵門線 半蔵門駅 7階建 築41年	東京都千代田区一番町	東京メトロ半蔵門線/半蔵門駅 歩3分	東京メトロ有楽町線/麹町駅 歩7分	ＪＲ総武線/四ツ谷駅 歩13分			2階	6.5万円	4000円	6.5万円/6.5万円/-/-	ワンルーム	17.87m	https://suumo.jp/chintai/jnc_000040845650/?bc=100122536489
10145	東京メトロ半蔵門線 半蔵門駅 7階建 築41年	東京都千代田区一番町	東京メトロ半蔵門線/半蔵門駅 歩3分	東京メトロ有楽町線/麹町駅 歩7分	ＪＲ総武線/四ツ谷駅 歩13分			2階	6.8万円	2000円	6.8万円/6.8万円/-/-	ワンルーム	20.35m	https://suumo.jp/chintai/jnc_000040845650/?bc=100122536489
10146	東京メトロ半蔵門線 半蔵門駅 7階建 築41年	東京都千代田区一番町	東京メトロ半蔵門線/半蔵門駅 歩3分	東京メトロ有楽町線/麹町駅 歩7分	ＪＲ総武線/四ツ谷駅 歩13分			2階	7万円	-	7万円/7万円/-/-	ワンルーム	19.98m	https://suumo.jp/chintai/jnc_000040845650/?bc=100122536489
10147	都営新宿線 馬喰横山駅 10階建 築16年	東京都千代田区東神田１	都営新宿線/馬喰横山駅 歩3分	ＪＲ山手線/神田駅 歩13分	ＪＲ総武線快速/馬喰町駅 歩4分			2階	6.9万円	-	-/-/-/-	1K	16.48m	https://suumo.jp/chintai/jnc_000039896287/?bc=100121375852
10148	都営新宿線 馬喰横山駅 10階建 築16年	東京都千代田区東神田１	都営新宿線/馬喰横山駅 歩3分	ＪＲ山手線/神田駅 歩13分	ＪＲ総武線快速/馬喰町駅 歩4分			7階	7万円	5000円	7万円/7万円/-/-	ワンルーム	17.36m	https://suumo.jp/chintai/jnc_000039896287/?bc=100121375852
10149	ローズマンション　ミヤハラ	東京都千代田区外神田６	東京メトロ銀座線/末広町駅 歩2分	東京メトロ千代田線/湯島駅 歩5分	ＪＲ山手線/御徒町駅 歩8分			9階	24万円	12000円	48万円/24万円/-/-	1LDK	51.42m	https://suumo.jp/chintai/jnc_000022858772/?bc=100122952557
10150	ローズマンション　ミヤハラ	東京都千代田区外神田６	東京メトロ銀座線/末広町駅 歩2分	東京メトロ千代田線/湯島駅 歩5分	ＪＲ山手線/御徒町駅 歩8分			2階	6万円	-	12万円/-/-/-	ワンルーム	16.3m	https://suumo.jp/chintai/jnc_000022858772/?bc=100122952557
10151	パークウェル浅草弐番館	東京都台東区浅草７	東武伊勢崎線/浅草駅 歩10分	つくばエクスプレス/浅草駅 歩13分	都営浅草線/浅草駅 歩11分			2階	6.9万円	3000円	13.8万円/3.45万円/-/-	ワンルーム	16.3m	https://suumo.jp/chintai/jnc_000041209326/?bc=100124710432
10152	東京メトロ銀座線 浅草駅 10階建 築11年	東京都台東区浅草７	東京メトロ銀座線/浅草駅 歩10分	都営浅草線/浅草駅 歩10分	東武伊勢崎線/浅草駅 歩10分			2階	7.4万円	5000円	7.4万円/-/-/-	1K	29m	https://suumo.jp/chintai/jnc_000041209327/?bc=100121202452
10153	ディアプラザ根津	東京都台東区谷中１	東京メトロ千代田線/根津駅 歩3分	東京メトロ南北線/東大前駅 歩14分	ＪＲ山手線/日暮里駅 歩14分			2階	9万円	8500円	9万円/18万円/-/-	1K	26.88m	https://suumo.jp/chintai/jnc_000040369087/?bc=100117834650
10154	ディアプラザ根津	東京都台東区谷中１	東京メトロ千代田線/根津駅 歩3分	東京メトロ南北線/東大前駅 歩14分	ＪＲ山手線/日暮里駅 歩14分			2階	10.4万円	8000円	10.4万円/10.4万円/-/-	1K	28.76m	https://suumo.jp/chintai/jnc_000040369087/?bc=100117834650
10155	ディアプラザ根津	東京都台東区谷中１	東京メトロ千代田線/根津駅 歩3分	東京メトロ南北線/東大前駅 歩14分	ＪＲ山手線/日暮里駅 歩14分			5階	5.9万円	6000円	11.8万円/5.9万円/-/-	ワンルーム	21.36m	https://suumo.jp/chintai/jnc_000040369087/?bc=100117834650
10156	都営大江戸線 新御徒町駅 10階建 築28年	東京都台東区元浅草３	都営大江戸線/新御徒町駅 歩7分	東京メトロ銀座線/田原町駅 歩7分	つくばエクスプレス/浅草駅 歩13分			5階	5.9万円	6000円	11.8万円/5.9万円/-/-	ワンルーム	21.36m	https://suumo.jp/chintai/jnc_000017996231/?bc=100125130501
10157	ＪＲ総武線 浅草橋駅 9階建 築37年	東京都台東区浅草橋２	ＪＲ総武線/浅草橋駅 歩5分	都営大江戸線/蔵前駅 歩14分	ＪＲ総武線快速/馬喰町駅 歩12分			12階	12.6万円	7000円	12.6万円/-/-/-	ワンルーム	30.69m	https://suumo.jp/chintai/jnc_000040546534/?bc=100122281547
10158	東京メトロ半蔵門線 半蔵門駅 13階建 築6年	東京都千代田区麹町１	東京メトロ半蔵門線/半蔵門駅 歩1分	東京メトロ有楽町線/麹町駅 歩7分	ＪＲ中央線/四ツ谷駅 歩16分			3階	13.7万円	15000円	41.1万円/-/-/-	ワンルーム	33.9m	https://suumo.jp/chintai/jnc_000038791642/?bc=100125076803
10159	クリエイトハウス谷中	東京都台東区谷中２	東京メトロ千代田線/根津駅 歩7分	東京メトロ千代田線/千駄木駅 歩7分	東京メトロ南北線/東大前駅 歩12分			2階	11.8万円	10000円	11.8万円/11.8万円/-/-	1K	25.38m	https://suumo.jp/chintai/jnc_000038461761/?bc=100118665857
10160	クリエイトハウス谷中	東京都台東区谷中２	東京メトロ千代田線/根津駅 歩7分	東京メトロ千代田線/千駄木駅 歩7分	東京メトロ南北線/東大前駅 歩12分			2階	8.8万円	-	8.8万円/-/-/-	1LDK	34.65m	https://suumo.jp/chintai/jnc_000038461761/?bc=100118665857
10161	コーポ谷口	東京都台東区台東３	東京メトロ日比谷線/仲御徒町駅 歩3分	ＪＲ山手線/御徒町駅 歩6分	東京メトロ銀座線/末広町駅 歩12分			5階	11.7万円	10000円	11.7万円/11.7万円/-/-	1K	29.67m	https://suumo.jp/chintai/jnc_000041275211/?bc=100124946266
10162	ＪＲ山手線 秋葉原駅 15階建 築13年	東京都千代田区岩本町３	ＪＲ山手線/秋葉原駅 歩6分	東京メトロ銀座線/神田駅 歩7分	都営新宿線/岩本町駅 歩2分			5階	12.2万円	10000円	12.2万円/24.4万円/-/-	1K	29.67m	https://suumo.jp/chintai/jnc_000041186538/?bc=100125076446
10163	ＪＲ山手線 秋葉原駅 14階建 築5年	東京都台東区上野５	ＪＲ山手線/秋葉原駅 歩10分	ＪＲ山手線/御徒町駅 歩5分	東京メトロ日比谷線/仲御徒町駅 歩2分			5階	11.7万円	10000円	11.7万円/11.7万円/-/-	ワンルーム	29.67m	https://suumo.jp/chintai/jnc_000027352191/?bc=100121116491
10164	都営大江戸線 新御徒町駅 6階建 築42年	東京都台東区三筋２	都営大江戸線/新御徒町駅 歩4分	都営浅草線/蔵前駅 歩9分	ＪＲ山手線/御徒町駅 歩14分			5階	12.2万円	10000円	12.2万円/24.4万円/-/-	1K	29.67m	https://suumo.jp/chintai/jnc_000040788236/?bc=100124505066
10165	メインテイン島崎	東京都台東区三筋２	都営大江戸線/新御徒町駅 歩4分	都営浅草線/蔵前駅 歩9分	ＪＲ山手線/御徒町駅 歩14分			5階	8.5万円	-	8.5万円/8.5万円/-/-	ワンルーム	21.33m	https://suumo.jp/chintai/jnc_000040825563/?bc=100123278165
10166	都営新宿線 岩本町駅 15階建 築12年	東京都千代田区神田岩本町	都営新宿線/岩本町駅 歩3分	ＪＲ山手線/秋葉原駅 歩8分	ＪＲ山手線/神田駅 歩7分			5階	9万円	5000円	9万円/18万円/-/9万円	ワンルーム	25.9m	https://suumo.jp/chintai/jnc_000040297487/?bc=100121336169
10167	こもれび神田神保町	東京都千代田区神田神保町２	東京メトロ半蔵門線/神保町駅 歩3分	ＪＲ総武線/水道橋駅 歩8分				3階	7.5万円	-	-/7.5万円/7.5万円/7.5万円	ワンルーム	17.4m	https://suumo.jp/chintai/jnc_000025039945/?bc=100086556577
10168	カーサスプレンディッド麹町	東京都千代田区麹町２	東京メトロ半蔵門線/半蔵門駅 歩2分	東京メトロ有楽町線/麹町駅 歩3分	ＪＲ中央線/四ツ谷駅 歩11分			4階	20万円	10000円	20万円/20万円/-/-	2LDK	60.19m	https://suumo.jp/chintai/jnc_000013338443/?bc=100121752154
10169	東京メトロ日比谷線 入谷駅 3階建 築42年	東京都台東区千束３	東京メトロ日比谷線/入谷駅 歩9分	つくばエクスプレス/浅草駅 歩10分	東京メトロ銀座線/田原町駅 歩20分			2階	7.3万円	-	7.3万円/7.3万円/-/-	ワンルーム	24.8m	https://suumo.jp/chintai/jnc_000041247647/?bc=100124843317
10170	アリビオ九段	東京都千代田区九段北１	東京メトロ東西線/九段下駅 歩2分	都営三田線/神保町駅 歩4分	東京メトロ東西線/飯田橋駅 歩6分			4階	7.5万円	5000円	7.5万円/7.5万円/-/-	ワンルーム	22.4m	https://suumo.jp/chintai/jnc_000041162118/?bc=100122153695
10171	アリビオ九段	東京都千代田区九段北１	東京メトロ東西線/九段下駅 歩2分	都営三田線/神保町駅 歩4分	東京メトロ東西線/飯田橋駅 歩6分			3階	6.7万円	-	6.7万円/6.7万円/-/-	1K	24.79m	https://suumo.jp/chintai/jnc_000041162118/?bc=100122153695
10172	東京メトロ東西線 九段下駅 9階建 築14年	東京都千代田区九段北１	東京メトロ東西線/九段下駅 歩2分	東京メトロ半蔵門線/神保町駅 歩5分	ＪＲ総武線/飯田橋駅 歩9分			3階	6.7万円	1800円	6.7万円/6.7万円/-/-	1K	24.79m	https://suumo.jp/chintai/jnc_000041179158/?bc=100121015505
10173	東京メトロ東西線 九段下駅 9階建 築14年	東京都千代田区九段北１	東京メトロ東西線/九段下駅 歩2分	東京メトロ半蔵門線/神保町駅 歩5分	ＪＲ総武線/飯田橋駅 歩9分			3階	6.9万円	5000円	6.9万円/-/-/-	1DK	42.18m	https://suumo.jp/chintai/jnc_000041179158/?bc=100121015505
10174	グランドメルシー水天宮	東京都中央区日本橋蛎殻町２	東京メトロ半蔵門線/水天宮前駅 歩1分	東京メトロ日比谷線/人形町駅 歩5分	東京メトロ東西線/茅場町駅 歩8分			3階	6.9万円	5000円	6.9万円/-/-/-	1DK	42.18m	https://suumo.jp/chintai/jnc_000040501524/?bc=100122104881
10175	都営浅草線 蔵前駅 5階建 築36年	東京都台東区蔵前４	都営浅草線/蔵前駅 歩3分	ＪＲ総武線/浅草橋駅 歩10分	都営大江戸線/新御徒町駅 歩11分			9階	20万円	10000円	20万円/20万円/-/-	ワンルーム	48m	https://suumo.jp/chintai/jnc_000040513484/?bc=100122163138
10176	ライオンズステーションプラザ半蔵門	東京都千代田区麹町１	東京メトロ半蔵門線/半蔵門駅 歩1分	東京メトロ有楽町線/麹町駅 歩5分	東京メトロ有楽町線/永田町駅 歩8分			3階	8万円	-	8万円/8万円/-/-	2K	30m	https://suumo.jp/chintai/jnc_000041506772/?bc=100010940980
10177	ライオンズステーションプラザ半蔵門	東京都千代田区麹町１	東京メトロ半蔵門線/半蔵門駅 歩1分	東京メトロ有楽町線/麹町駅 歩5分	東京メトロ有楽町線/永田町駅 歩8分			4階	5万円	-	-/-/3万円/3万円	ワンルーム	7.61m	https://suumo.jp/chintai/jnc_000041506772/?bc=100010940980
10178	東京メトロ日比谷線 入谷駅 2階建 築27年	東京都台東区下谷２	東京メトロ日比谷線/入谷駅 歩2分	ＪＲ山手線/鶯谷駅 歩10分	東京メトロ日比谷線/三ノ輪駅 歩15分			4階	5万円	-	-/-/3万円/3万円	ワンルーム	7.12m	https://suumo.jp/chintai/jnc_000038773565/?bc=100113009432
10179	ダイヤモンドレジデンス築地	東京都中央区築地４	東京メトロ日比谷線/築地駅 歩3分	都営浅草線/東銀座駅 歩5分	都営大江戸線/築地市場駅 歩3分			2階	10万円	-	10万円/10万円/-/-	2LDK	44.65m	https://suumo.jp/chintai/jnc_000039147027/?bc=100117571257
10180	鈴木ドゥエリング	東京都台東区入谷２	東京メトロ日比谷線/入谷駅 歩3分	ＪＲ山手線/鶯谷駅 歩10分	つくばエクスプレス/浅草駅 歩12分			7階	6.3万円	-	6.3万円/6.3万円/-/-	ワンルーム	17.1m	https://suumo.jp/chintai/jnc_000041220290/?bc=100124732848
10181	東京メトロ日比谷線 入谷駅 4階建 築49年	東京都台東区入谷２	東京メトロ日比谷線/入谷駅 歩3分	ＪＲ山手線/鶯谷駅 歩15分	つくばエクスプレス/浅草駅 歩16分			2階	9万円	8500円	9万円/18万円/-/-	1K	26.88m	https://suumo.jp/chintai/jnc_000041262389/?bc=100124608410
10182	コーポ一葉	東京都台東区竜泉３	東京メトロ日比谷線/三ノ輪駅 歩7分	ＪＲ常磐線/南千住駅 歩13分	都電荒川線/三ノ輪橋駅 歩10分			12階	12.6万円	7000円	12.6万円/-/-/-	ワンルーム	30.69m	https://suumo.jp/chintai/jnc_000041303155/?bc=100125095437
10183	コーポ一葉	東京都台東区竜泉３	東京メトロ日比谷線/三ノ輪駅 歩7分	ＪＲ常磐線/南千住駅 歩13分	都電荒川線/三ノ輪橋駅 歩10分			2階	8.4万円	10500円	-/8.4万円/-/-	1K	22.48m	https://suumo.jp/chintai/jnc_000041303155/?bc=100125095437
10184	ＪＲ山手線 鶯谷駅 地下1地上9階建 築35年	東京都台東区根岸３	ＪＲ山手線/鶯谷駅 歩4分	東京メトロ日比谷線/入谷駅 歩5分	ＪＲ山手線/上野駅 歩14分			6階	8.6万円	5200円	8.6万円/8.6万円/-/-	1DK	29.82m	https://suumo.jp/chintai/jnc_000040645384/?bc=100122624542
10185	ＪＲ総武線 浅草橋駅 4階建 築39年	東京都台東区三筋１	ＪＲ総武線/浅草橋駅 歩9分	都営大江戸線/新御徒町駅 歩6分	都営大江戸線/蔵前駅 歩9分			7階	9.4万円	5200円	9.4万円/9.4万円/-/-	1DK	32.25m	https://suumo.jp/chintai/jnc_000040215562/?bc=100123281235
10186	寿ビル	東京都台東区寿３	東京メトロ銀座線/田原町駅 歩4分	都営大江戸線/蔵前駅 歩2分	東京メトロ銀座線/浅草駅 歩6分			8階	8万円	10000円	-/8万円/-/-	1K	25.08m	https://suumo.jp/chintai/jnc_000024299453/?bc=100011662330
10187	寿ビル	東京都台東区寿３	東京メトロ銀座線/田原町駅 歩4分	都営大江戸線/蔵前駅 歩2分	東京メトロ銀座線/浅草駅 歩6分			8階	8.2万円	10000円	-/-/-/-	1K	25.08m	https://suumo.jp/chintai/jnc_000024299453/?bc=100011662330
10188	東京メトロ銀座線 浅草駅 6階建 築28年	東京都台東区今戸１	東京メトロ銀座線/浅草駅 歩15分	東武伊勢崎線/とうきょうスカイツリー駅 歩15分				6階	8.3万円	10000円	-/8.3万円/-/-	1K	25.08m	https://suumo.jp/chintai/jnc_000040804822/?bc=100123219391
